chr	start	end	interval_id	num_peaks	num_samples	SPT5_T0_R1.bool	SPT5_T0_R2.bool	SPT5_T15_R1.bool	SPT5_T15_R2.bool	SPT5_T0_R1.fc	SPT5_T0_R2.fc	SPT5_T15_R1.fc	SPT5_T15_R2.fc	SPT5_T0_R1.qval	SPT5_T0_R2.qval	SPT5_T15_R1.qval	SPT5_T15_R2.qval	SPT5_T0_R1.pval	SPT5_T0_R2.pval	SPT5_T15_R1.pval	SPT5_T15_R2.pval	SPT5_T0_R1.start	SPT5_T0_R2.start	SPT5_T15_R1.start	SPT5_T15_R2.start	SPT5_T0_R1.end	SPT5_T0_R2.end	SPT5_T15_R1.end	SPT5_T15_R2.end	SPT5_T0_R1.summit	SPT5_T0_R2.summit	SPT5_T15_R1.summit	SPT5_T15_R2.summit
XI	630506	630903	Interval_789	3	3	TRUE	TRUE	TRUE	FALSE	6.25605	3.98441	3.82524	NA	6.69929	2.86245	2.82055	NA	9.22404	4.83541	4.72036	NA	630506	630582	630564	NA	630805	630903	630764	NA	49	26	31	NA
XI	665993	666803	Interval_790	4	4	TRUE	TRUE	TRUE	TRUE	9.2476	12.8453	4.6032	6.26441	14.1098	26.7065	6.27967	7.06796	17.5569	30.4947	8.64781	9.81729	665993	666135	666137	666212	666598	666803	666596	666571	205	507	409	258
XII	35	304	Interval_791	2	2	TRUE	TRUE	FALSE	FALSE	26.4989	8.03269	NA	NA	59.1676	15.196	NA	NA	63.3958	18.4494	NA	NA	35	37	NA	NA	280	304	NA	NA	58	53	NA	NA
XII	5549	5980	Interval_792	4	4	TRUE	TRUE	TRUE	TRUE	12.4836	22.3405	7.17233	6.349	21.0624	46.9021	9.18111	6.92465	25.0176	50.8791	11.9903	9.64322	5637	5549	5620	5639	5971	5980	5844	5844	102	189	121	94
XII	11010	11830	Interval_793	3	3	TRUE	TRUE	FALSE	TRUE	4.56353	21.1647	NA	6.00453	6.67346	43.4558	NA	6.46999	9.19465	47.4221	NA	9.08735	11170	11010	NA	11175	11825	11830	NA	11744	194	217	NA	236
XII	23142	23408	Interval_794	2	2	TRUE	FALSE	FALSE	TRUE	3.12091	NA	NA	3.66014	1.68833	NA	NA	2.55922	3.40792	NA	NA	4.46824	23142	NA	NA	23229	23348	NA	NA	23408	84	NA	NA	69
XII	36867	37111	Interval_795	1	1	TRUE	FALSE	FALSE	FALSE	3.53319	NA	NA	NA	2.20485	NA	NA	NA	4.05174	NA	NA	NA	36867	NA	NA	NA	37111	NA	NA	NA	42	NA	NA	NA
XII	40482	40782	Interval_796	2	2	TRUE	FALSE	TRUE	FALSE	4.71092	NA	3.55981	NA	3.99502	NA	2.33383	NA	6.12222	NA	4.17099	NA	40482	NA	40523	NA	40730	NA	40782	NA	92	NA	64	NA
XII	48742	48995	Interval_797	1	1	FALSE	TRUE	FALSE	FALSE	NA	3.42479	NA	NA	NA	2.05028	NA	NA	NA	3.87821	NA	NA	NA	48742	NA	NA	NA	48995	NA	NA	NA	167	NA	NA
XII	54089	54645	Interval_798	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	4.5769	NA	NA	NA	3.99637	NA	NA	NA	6.06936	NA	NA	NA	54089	NA	NA	NA	54645	NA	NA	NA	292	NA
XII	65377	65873	Interval_799	2	2	FALSE	FALSE	TRUE	TRUE	NA	NA	3.77433	6.86958	NA	NA	2.77544	7.90023	NA	NA	4.64244	10.7961	NA	NA	65412	65377	NA	NA	65683	65873	NA	NA	69	105
XII	83854	84549	Interval_800	4	4	TRUE	TRUE	TRUE	TRUE	4.44086	4.70327	4.09173	5.30066	4.90148	3.92038	4.88996	5.25742	7.14738	6.10956	7.08093	7.68121	83872	84151	83871	83854	84391	84391	84549	84419	386	48	403	71
XII	92561	92921	Interval_801	1	1	FALSE	TRUE	FALSE	FALSE	NA	4.67122	NA	NA	NA	3.91176	NA	NA	NA	6.05665	NA	NA	NA	92561	NA	NA	NA	92921	NA	NA	NA	24	NA	NA
XII	98861	99244	Interval_802	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	4.3369	NA	NA	NA	3.57123	NA	NA	NA	5.69441	NA	NA	NA	98861	NA	NA	NA	99244	NA	NA	NA	336
XII	108220	108907	Interval_803	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	6.32031	NA	NA	NA	6.92465	NA	NA	NA	9.59664	NA	NA	NA	108220	NA	NA	NA	108907	NA	NA	NA	141
XII	125041	125306	Interval_804	1	1	TRUE	FALSE	FALSE	FALSE	5.98092	NA	NA	NA	6.2984	NA	NA	NA	8.77188	NA	NA	NA	125041	NA	NA	NA	125306	NA	NA	NA	210	NA	NA	NA
XII	187360	187881	Interval_805	3	3	FALSE	TRUE	TRUE	TRUE	NA	6.467	6.61108	7.40717	NA	7.03535	7.77011	8.90295	NA	9.57704	10.3761	12.0086	NA	187366	187360	187374	NA	187688	187881	187559	NA	99	194	69
XII	198200	198693	Interval_806	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	3.37314	NA	NA	NA	2.10172	NA	NA	NA	3.88733	NA	NA	NA	198200	NA	NA	NA	198693	NA	NA	NA	380
XII	202711	202888	Interval_807	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	3.04989	NA	NA	NA	1.62711	NA	NA	NA	3.3008	NA	NA	NA	202711	NA	NA	NA	202888	NA	NA	NA	22
XII	214570	215021	Interval_808	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	3.37314	NA	NA	NA	2.10172	NA	NA	NA	3.88733	NA	NA	NA	214570	NA	NA	NA	215021	NA	NA	NA	338
XII	232413	232731	Interval_809	1	1	FALSE	TRUE	FALSE	FALSE	NA	3.78774	NA	NA	NA	2.87158	NA	NA	NA	4.84624	NA	NA	NA	232413	NA	NA	NA	232731	NA	NA	NA	245	NA	NA
XII	233442	234915	Interval_810	4	4	TRUE	TRUE	TRUE	TRUE	5.37807	6.02525	4.67165	6.26441	5.23122	6.39704	4.31956	7.06796	7.55594	8.84419	6.4368	9.81729	234596	233442	234354	234280	234835	234896	234915	234915	111	914	243	451
XII	241786	242093	Interval_811	3	3	TRUE	FALSE	TRUE	TRUE	6.44124	NA	3.90319	5.82271	6.97759	NA	2.9246	6.2046	9.53361	NA	4.84001	8.79627	241857	NA	241802	241786	242078	NA	242065	242093	180	NA	218	285
XII	253024	253704	Interval_812	3	3	TRUE	FALSE	TRUE	TRUE	6.80643	NA	8.85141	4.65612	7.99579	NA	13.4121	4.89588	10.6931	NA	16.9022	7.22019	253024	NA	253170	253172	253704	NA	253654	253597	470	NA	253	348
XII	259678	260048	Interval_813	1	1	TRUE	FALSE	FALSE	FALSE	6.12085	NA	NA	NA	6.74556	NA	NA	NA	9.27431	NA	NA	NA	259678	NA	NA	NA	260048	NA	NA	NA	153	NA	NA	NA
XII	289702	289954	Interval_814	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	6.21602	NA	NA	NA	7.22423	NA	NA	NA	9.73957	NA	NA	NA	289702	NA	NA	NA	289954	NA	NA	NA	84	NA
XII	320169	320724	Interval_815	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	6.76424	NA	NA	NA	8.62462	NA	NA	NA	11.3288	NA	NA	NA	320169	NA	NA	NA	320724	NA	NA	NA	160	NA
XII	329150	329592	Interval_816	2	2	TRUE	FALSE	TRUE	FALSE	4.97249	NA	5.29497	NA	4.70221	NA	5.91228	NA	6.90956	NA	8.26112	NA	329367	NA	329150	NA	329575	NA	329592	NA	125	NA	348	NA
XII	366278	366507	Interval_817	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	4.57571	NA	NA	NA	4.52207	NA	NA	NA	6.80534	NA	NA	NA	366278	NA	NA	NA	366507	NA	NA	NA	94
XII	368315	369196	Interval_818	2	2	FALSE	FALSE	TRUE	TRUE	NA	NA	5.58059	6.74629	NA	NA	6.33257	7.99224	NA	NA	8.7207	10.9343	NA	NA	368322	368315	NA	NA	368593	369196	NA	NA	145	71
XII	369443	371323	Interval_819	4	4	TRUE	TRUE	TRUE	TRUE	10.4422	11.8106	7.33149	7.3912	16.3551	20.3414	10.4612	10.2384	20.0267	23.8937	13.4714	13.5706	369921	369443	370358	369956	371287	371323	370999	371307	961	1421	355	971
XII	388470	388933	Interval_820	2	2	FALSE	FALSE	TRUE	TRUE	NA	NA	3.77033	4.29796	NA	NA	3.49148	4.13459	NA	NA	5.48163	6.35482	NA	NA	388518	388470	NA	NA	388933	388905	NA	NA	390	252
XII	390468	390828	Interval_821	3	3	TRUE	TRUE	FALSE	TRUE	3.9247	2.87821	NA	6.30794	2.81894	1.33686	NA	7.12609	4.73995	3.00565	NA	9.88724	390497	390468	NA	390522	390768	390687	NA	390828	119	39	NA	216
XII	406952	407178	Interval_822	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	3.77433	NA	NA	NA	2.77544	NA	NA	NA	4.64244	NA	NA	NA	406952	NA	NA	NA	407178	NA	NA	NA	83	NA
XII	416933	417143	Interval_823	1	1	TRUE	FALSE	FALSE	FALSE	4.75289	NA	NA	NA	4.6164	NA	NA	NA	6.81615	NA	NA	NA	416933	NA	NA	NA	417143	NA	NA	NA	128	NA	NA	NA
XII	423506	424935	Interval_824	4	4	TRUE	TRUE	TRUE	TRUE	9.06393	9.02653	6.59808	6.08877	15.1966	13.1503	10.4757	8.02901	18.7546	16.2609	13.4921	10.9772	423923	423506	423988	423969	424935	424910	424529	424585	418	545	353	54
XII	439981	440205	Interval_825	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	4.57518	NA	NA	NA	4.11354	NA	NA	NA	6.28591	NA	NA	NA	439981	NA	NA	NA	440205	NA	NA	NA	52
XII	444849	445194	Interval_826	3	3	TRUE	FALSE	TRUE	TRUE	4.06289	NA	3.99875	4.23267	3.01902	NA	3.06244	3.2911	4.96212	NA	4.98738	5.35199	444953	NA	444919	444849	445123	NA	445194	445037	151	NA	172	145
XII	448480	448907	Interval_827	1	1	FALSE	TRUE	FALSE	FALSE	NA	3.91864	NA	NA	NA	2.76539	NA	NA	NA	4.73029	NA	NA	NA	448480	NA	NA	NA	448907	NA	NA	NA	177	NA	NA
XII	449482	450862	Interval_828	3	3	FALSE	TRUE	TRUE	TRUE	NA	5.29118	3.82524	3.70359	NA	4.90913	2.82055	2.4887	NA	7.22169	4.72036	4.39254	NA	449500	449482	450465	NA	450754	450094	450862	NA	1094	473	97
XII	459515	461009	Interval_829	4	4	TRUE	TRUE	TRUE	TRUE	8.35272	26.6864	7.48561	8.8859	239.459	882.292	254.096	295.496	244.987	889.376	260.48	302.58	459619	459515	459754	459607	460759	461009	460751	460769	570	994	434	575
XII	489372	489968	Interval_830	4	4	TRUE	TRUE	TRUE	TRUE	13.0038	9.73882	8.64526	8.6738	22.4758	13.8678	11.9347	12.1396	26.4512	17.024	15.1992	15.6812	489432	489372	489427	489394	489963	489904	489968	489748	180	244	133	230
XII	490576	491136	Interval_831	4	4	TRUE	TRUE	TRUE	TRUE	11.1884	8.23073	6.83058	6.87809	16.6331	10.5061	8.39992	7.90023	20.3375	13.3845	11.0705	10.81	490576	490593	490641	490598	491016	491014	490995	491136	120	112	118	127
XII	493999	494269	Interval_832	1	1	TRUE	FALSE	FALSE	FALSE	3.53319	NA	NA	NA	2.20485	NA	NA	NA	4.05174	NA	NA	NA	493999	NA	NA	NA	494269	NA	NA	NA	71	NA	NA	NA
XII	498631	498805	Interval_833	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	4.76175	NA	NA	NA	4.13459	NA	NA	NA	6.36142	NA	NA	NA	498631	NA	NA	NA	498805	NA	NA	NA	59
XII	510545	510945	Interval_834	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	5.29084	NA	NA	NA	5.02375	NA	NA	NA	7.41575	NA	NA	NA	510545	NA	NA	NA	510945	NA	NA	NA	368
XII	521971	522585	Interval_835	4	4	TRUE	TRUE	TRUE	TRUE	7.02681	4.91651	7.11962	7.7872	8.05664	4.3961	8.78622	10.0605	10.765	6.60876	11.5391	13.3812	522303	521971	522285	522190	522526	522585	522537	522556	171	523	94	266
XII	523524	523763	Interval_836	1	1	TRUE	FALSE	FALSE	FALSE	3.53319	NA	NA	NA	2.20485	NA	NA	NA	4.05174	NA	NA	NA	523524	NA	NA	NA	523763	NA	NA	NA	56	NA	NA	NA
XII	543431	543761	Interval_837	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	3.22347	NA	NA	NA	2.15875	NA	NA	NA	3.97391	NA	NA	NA	543431	NA	NA	NA	543761	NA	NA	NA	27
XII	553355	553932	Interval_838	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	3.66575	NA	NA	NA	2.7807	NA	NA	NA	4.65831	NA	NA	NA	553355	NA	NA	NA	553932	NA	NA	NA	534	NA
XII	553942	554370	Interval_839	2	2	TRUE	FALSE	TRUE	FALSE	3.15267	NA	3.84042	NA	1.93658	NA	3.0077	NA	3.69902	NA	4.92735	NA	553942	NA	554134	NA	554295	NA	554370	NA	14	NA	150	NA
XII	586018	586277	Interval_840	2	2	TRUE	FALSE	TRUE	FALSE	4.71092	NA	4.3034	NA	3.99502	NA	3.61823	NA	6.12222	NA	5.64237	NA	586018	NA	586020	NA	586188	NA	586277	NA	65	NA	169	NA
XII	592386	592647	Interval_841	1	1	TRUE	FALSE	FALSE	FALSE	2.94432	NA	NA	NA	1.42472	NA	NA	NA	3.10983	NA	NA	NA	592386	NA	NA	NA	592647	NA	NA	NA	135	NA	NA	NA
XII	603691	604029	Interval_842	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	3.76191	NA	NA	NA	2.76288	NA	NA	NA	4.62346	NA	NA	NA	603691	NA	NA	NA	604029	NA	NA	NA	75	NA
XII	605091	605600	Interval_843	3	3	TRUE	FALSE	TRUE	TRUE	5.72166	NA	2.83793	5.98584	5.93587	NA	1.57473	6.44595	8.35256	NA	3.22139	9.05737	605091	NA	605338	605119	605502	NA	605533	605600	310	NA	192	238
XII	611635	612003	Interval_844	3	3	TRUE	FALSE	TRUE	TRUE	4.44756	NA	3.83768	3.37314	3.63538	NA	2.83463	2.10172	5.6932	NA	4.73942	3.88733	611791	NA	611657	611635	612003	NA	611993	611845	70	NA	255	175
XII	628279	628537	Interval_845	1	1	TRUE	FALSE	FALSE	FALSE	4.12206	NA	NA	NA	3.07073	NA	NA	NA	5.05863	NA	NA	NA	628279	NA	NA	NA	628537	NA	NA	NA	164	NA	NA	NA
XII	636268	636619	Interval_846	2	2	FALSE	TRUE	FALSE	TRUE	NA	3.42479	NA	4.60404	NA	2.05028	NA	3.95568	NA	3.87821	NA	6.11204	NA	636268	NA	636268	NA	636619	NA	636498	NA	57	NA	47
XII	637748	637949	Interval_847	1	1	FALSE	TRUE	FALSE	FALSE	NA	3.93688	NA	NA	NA	2.90086	NA	NA	NA	4.89188	NA	NA	NA	637748	NA	NA	NA	637949	NA	NA	NA	138	NA	NA
XII	638440	639544	Interval_848	1	1	FALSE	TRUE	FALSE	FALSE	NA	5.21026	NA	NA	NA	4.81599	NA	NA	NA	7.08735	NA	NA	NA	638440	NA	NA	NA	639544	NA	NA	NA	643	NA	NA
XII	645300	646206	Interval_849	3	3	TRUE	FALSE	TRUE	TRUE	7.06638	NA	7.17233	4.02306	8.09106	NA	9.18111	4.89621	10.8321	NA	11.9903	7.22074	645367	NA	645498	645300	646206	NA	646061	646133	554	NA	135	622
XII	650880	651271	Interval_850	2	2	FALSE	TRUE	TRUE	FALSE	NA	4.70327	6.10253	NA	NA	3.92038	6.77839	NA	NA	6.10956	9.24482	NA	NA	650880	651079	NA	NA	651265	651271	NA	NA	258	51	NA
XII	658127	658592	Interval_851	4	4	TRUE	TRUE	TRUE	TRUE	5.68732	4.74502	7.57716	5.33809	5.68988	5.04781	9.76801	5.84287	8.05986	7.36655	12.6487	8.33066	658129	658127	658127	658153	658465	658471	658443	658592	136	270	86	298
XII	660064	660473	Interval_852	2	2	FALSE	FALSE	TRUE	TRUE	NA	NA	6.71594	4.29796	NA	NA	8.2288	4.13459	NA	NA	10.8853	6.35482	NA	NA	660064	660200	NA	NA	660473	660408	NA	NA	340	129
XII	664970	665642	Interval_853	2	2	FALSE	FALSE	TRUE	TRUE	NA	NA	3.75082	4.3369	NA	NA	2.88139	3.57123	NA	NA	4.78937	5.69441	NA	NA	664970	665146	NA	NA	665258	665642	NA	NA	188	81
XII	677717	678036	Interval_854	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	5.36688	NA	NA	NA	5.51852	NA	NA	NA	7.78625	NA	NA	NA	677717	NA	NA	NA	678036	NA	NA	NA	86	NA
XII	704053	705077	Interval_855	4	4	TRUE	TRUE	TRUE	TRUE	8.29255	4.70327	8.5138	7.40717	10.7624	3.92038	14.6562	8.90295	13.8273	6.10956	18.3143	12.0086	704290	704327	704173	704053	704753	705077	705043	705048	119	278	396	441
XII	710542	710826	Interval_856	1	1	FALSE	TRUE	FALSE	FALSE	NA	5.15585	NA	NA	NA	4.73969	NA	NA	NA	6.99766	NA	NA	NA	710542	NA	NA	NA	710826	NA	NA	NA	66	NA	NA
XII	713220	713495	Interval_857	1	1	TRUE	FALSE	FALSE	FALSE	4.56297	NA	NA	NA	3.80729	NA	NA	NA	5.87956	NA	NA	NA	713220	NA	NA	NA	713495	NA	NA	NA	77	NA	NA	NA
XII	723097	723774	Interval_858	3	3	TRUE	TRUE	TRUE	FALSE	7.65524	5.12281	3.55981	NA	9.22344	4.70937	2.33383	NA	12.1038	6.94346	4.17099	NA	723143	723097	723438	NA	723746	723774	723656	NA	338	354	43	NA
XII	725535	725739	Interval_859	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	3.1293	NA	NA	NA	1.72698	NA	NA	NA	3.42064	NA	NA	NA	725535	NA	NA	NA	725739	NA	NA	NA	35
XII	728189	728704	Interval_860	4	4	TRUE	TRUE	TRUE	TRUE	6.76196	5.01474	10.6794	7.7476	7.93042	4.73013	16.5232	9.70814	10.6208	6.97632	20.4203	12.9272	728248	728297	728189	728294	728631	728704	728704	728648	200	111	288	274
XII	734718	735022	Interval_861	1	1	FALSE	TRUE	FALSE	FALSE	NA	4.70327	NA	NA	NA	3.92038	NA	NA	NA	6.10956	NA	NA	NA	734718	NA	NA	NA	735022	NA	NA	NA	189	NA	NA
XII	737643	738172	Interval_862	3	3	FALSE	TRUE	TRUE	TRUE	NA	4.70327	6.10253	4.76175	NA	3.92038	6.77839	4.13459	NA	6.10956	9.24482	6.36142	NA	737643	737771	737764	NA	737999	737988	738172	NA	245	119	145
XII	758867	759423	Interval_863	3	3	TRUE	FALSE	TRUE	TRUE	5.20791	NA	5.02711	10.0526	5.2134	NA	6.38967	14.5071	7.53438	NA	8.78536	18.413	759125	NA	758867	759022	759391	NA	759423	759392	54	NA	270	77
XII	764317	764636	Interval_864	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	3.19226	NA	NA	NA	2.14808	NA	NA	NA	3.9253	NA	NA	NA	764317	NA	NA	NA	764636	NA	NA	NA	167	NA
XII	781497	781749	Interval_865	2	2	TRUE	FALSE	FALSE	TRUE	5.10071	NA	NA	5.78253	4.87051	NA	NA	6.15083	7.11252	NA	NA	8.73211	781528	NA	NA	781497	781705	NA	NA	781749	45	NA	NA	46
XII	783553	784698	Interval_866	3	3	TRUE	FALSE	TRUE	TRUE	6.24181	NA	6.47679	5.81992	6.91921	NA	7.88298	5.96222	9.46949	NA	10.4994	8.51083	783606	NA	783553	783618	784620	NA	784698	783999	141	NA	915	189
XII	787469	787740	Interval_867	1	1	TRUE	FALSE	FALSE	FALSE	4.16121	NA	NA	NA	3.2198	NA	NA	NA	5.23994	NA	NA	NA	787469	NA	NA	NA	787740	NA	NA	NA	32	NA	NA	NA
XII	789862	790126	Interval_868	1	1	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	3.93979	NA	NA	NA	3.45059	NA	NA	NA	5.52337	NA	NA	NA	789862	NA	NA	NA	790126	NA	NA	NA	61
XII	793695	794181	Interval_869	1	1	TRUE	FALSE	FALSE	FALSE	3.5874	NA	NA	NA	2.47311	NA	NA	NA	4.35761	NA	NA	NA	793695	NA	NA	NA	794181	NA	NA	NA	81	NA	NA	NA
XII	795210	795377	Interval_870	1	1	TRUE	FALSE	FALSE	FALSE	4.12206	NA	NA	NA	3.07073	NA	NA	NA	5.05863	NA	NA	NA	795210	NA	NA	NA	795377	NA	NA	NA	120	NA	NA	NA
XII	796419	797337	Interval_871	3	3	TRUE	TRUE	FALSE	TRUE	7.65524	5.68836	NA	6.74629	9.22344	5.89996	NA	7.99224	12.1038	8.29909	NA	10.9343	796419	796445	NA	796461	797337	797185	NA	796909	145	332	NA	65
XII	805171	805564	Interval_872	1	1	TRUE	FALSE	FALSE	FALSE	3.9926	NA	NA	NA	2.91586	NA	NA	NA	4.84857	NA	NA	NA	805171	NA	NA	NA	805564	NA	NA	NA	82	NA	NA	NA
XII	808916	809486	Interval_873	4	4	TRUE	TRUE	TRUE	TRUE	9.24323	6.10745	4.68697	6.87645	12.8808	6.52494	4.34297	8.18043	16.1893	8.9788	6.46079	11.1447	808970	809016	808916	808980	809486	809462	809429	809482	113	262	373	155
XII	818554	819284	Interval_874	5	4	TRUE	TRUE	TRUE	TRUE	5.88865;5.88865	5.25512	4.39109	6.34115	5.93978;5.93978	4.88779	3.74547	6.92465	8.39498;8.39498	7.16167	5.77873	9.63046	818554;819114	818736	818624	818564	818930;819284	819136	819226	819199	223;74	30	13	365
XII	828071	828678	Interval_875	4	4	TRUE	TRUE	TRUE	TRUE	6.91329	5.15585	4.22948	4.81878	9.10756	4.73969	4.88691	4.39277	11.9571	6.99766	7.05879	6.66751	828100	828187	828071	828082	828678	828581	828530	828570	382	290	72	405
XII	830437	830850	Interval_876	2	2	TRUE	TRUE	FALSE	FALSE	4.78819	3.21133	NA	NA	4.23387	1.97044	NA	NA	6.40347	3.7878	NA	NA	830557	830437	NA	NA	830850	830724	NA	NA	270	219	NA	NA
XII	837564	837799	Interval_877	2	2	TRUE	TRUE	FALSE	FALSE	3.98112	6.20911	NA	NA	2.89862	6.66328	NA	NA	4.83013	9.14629	NA	NA	837573	837564	NA	NA	837799	837791	NA	NA	130	73	NA	NA
XII	838257	838609	Interval_878	1	1	FALSE	TRUE	FALSE	FALSE	NA	2.80991	NA	NA	NA	1.36933	NA	NA	NA	3.04804	NA	NA	NA	838257	NA	NA	NA	838609	NA	NA	NA	182	NA	NA
XII	839303	839918	Interval_879	3	3	TRUE	TRUE	FALSE	TRUE	5.7368	5.99298	NA	5.65158	5.75496	6.34574	NA	5.97029	8.14165	8.79154	NA	8.52325	839393	839303	NA	839471	839918	839851	NA	839646	281	168	NA	126
XII	853306	853675	Interval_880	1	1	TRUE	FALSE	FALSE	FALSE	5.29979	NA	NA	NA	4.94477	NA	NA	NA	7.23605	NA	NA	NA	853306	NA	NA	NA	853675	NA	NA	NA	64	NA	NA	NA
XII	871434	872064	Interval_881	3	3	TRUE	FALSE	TRUE	TRUE	3.53319	NA	6.08323	5.81992	2.20485	NA	6.77839	5.96222	4.05174	NA	9.21377	8.51083	871560	NA	871434	871447	871726	NA	872064	871664	53	NA	161	98
XII	875164	875547	Interval_882	3	3	TRUE	TRUE	TRUE	FALSE	7.28211	4.68466	4.2886	NA	8.96454	3.92038	3.60665	NA	11.804	6.07881	5.6194	NA	875164	875342	875242	NA	875502	875547	875434	NA	183	160	69	NA
XII	877490	878154	Interval_883	4	4	TRUE	TRUE	TRUE	TRUE	5.20151	6.71767	6.394	6.98548	4.9627	7.6576	7.77011	9.29442	7.27291	10.2476	10.366	12.4784	877509	877504	877490	877497	878085	878047	878091	878154	465	302	297	118
XII	903259	903665	Interval_884	1	1	FALSE	TRUE	FALSE	FALSE	NA	4.63135	NA	NA	NA	3.85208	NA	NA	NA	5.99114	NA	NA	NA	903259	NA	NA	NA	903665	NA	NA	NA	203	NA	NA
XII	921517	922588	Interval_885	4	4	TRUE	TRUE	TRUE	TRUE	7.65524	4.24487	8.13671	3.93979	9.22344	3.30345	10.8562	3.45059	12.1038	5.37119	13.9525	5.52337	921524	921569	921517	921603	922588	922288	922406	922296	284	168	314	677
XII	924552	925083	Interval_886	4	4	TRUE	TRUE	TRUE	TRUE	7.7609	13.894	4.51145	4.67872	10.341	23.7329	5.58706	4.06478	13.3383	27.4138	7.86162	6.22982	924552	924589	924738	924738	924815	925083	924961	924946	50	174	75	73
XII	930713	930974	Interval_887	1	1	FALSE	TRUE	FALSE	FALSE	NA	3.52745	NA	NA	NA	2.14847	NA	NA	NA	4.04247	NA	NA	NA	930713	NA	NA	NA	930974	NA	NA	NA	58	NA	NA
XII	931627	932953	Interval_888	4	4	TRUE	TRUE	TRUE	TRUE	7.65107	9.16595	6.07423	5.29084	9.83464	12.6152	7.65338	5.02375	12.7693	15.665	10.2058	7.41575	931995	931627	932050	932004	932690	932953	932690	932690	235	750	65	117
XII	949571	949855	Interval_889	1	1	FALSE	TRUE	FALSE	FALSE	NA	3.45386	NA	NA	NA	2.07548	NA	NA	NA	3.9244	NA	NA	NA	949571	NA	NA	NA	949855	NA	NA	NA	46	NA	NA
XII	950046	950988	Interval_890	5	4	TRUE	TRUE	TRUE	TRUE	4.71092	5.54738	5.93728;4.5769	5.30066	3.99502	5.69836	6.81898;3.99637	5.25742	6.12222	8.07348	9.29258;6.06936	7.68121	950441	950086	950046;950634	950091	950678	950988	950417;950898	950898	74	778	134;153	634
XII	954143	955383	Interval_891	2	2	FALSE	FALSE	TRUE	TRUE	NA	NA	7.30742	7.53544	NA	NA	9.73142	9.74594	NA	NA	12.5997	12.971	NA	NA	954355	954143	NA	NA	955383	955220	NA	NA	745	526
XII	1002163	1002516	Interval_892	1	1	FALSE	TRUE	FALSE	FALSE	NA	3.47351	NA	NA	NA	2.10424	NA	NA	NA	3.95577	NA	NA	NA	1002163	NA	NA	NA	1002516	NA	NA	NA	195	NA	NA
XII	1002842	1003136	Interval_893	1	1	FALSE	TRUE	FALSE	FALSE	NA	3.38679	NA	NA	NA	1.99846	NA	NA	NA	3.81817	NA	NA	NA	1002842	NA	NA	NA	1003136	NA	NA	NA	281	NA	NA
XII	1012113	1012618	Interval_894	4	4	TRUE	TRUE	TRUE	TRUE	4.37098	5.01474	4.85189	4.76175	4.0688	4.73013	5.29781	4.13459	6.21223	6.97632	7.54174	6.36142	1012114	1012113	1012184	1012133	1012367	1012554	1012618	1012392	101	181	108	206
XII	1014134	1014340	Interval_895	1	1	FALSE	FALSE	TRUE	FALSE	NA	NA	3.25844	NA	NA	NA	2.09149	NA	NA	NA	3.85911	NA	NA	NA	1014134	NA	NA	NA	1014340	NA	NA	NA	162	NA
XII	1018995	1019229	Interval_896	2	2	TRUE	FALSE	FALSE	TRUE	3.53319	NA	NA	4.23267	2.20485	NA	NA	3.2911	4.05174	NA	NA	5.35199	1018995	NA	NA	1019033	1019229	NA	NA	1019221	45	NA	NA	13
XII	1028090	1028888	Interval_897	4	4	TRUE	TRUE	TRUE	TRUE	8.27576	8.06892	8.15906	6.98548	13.0979	10.9333	13.6871	9.29442	16.4214	13.8414	17.1924	12.4784	1028090	1028327	1028481	1028370	1028754	1028888	1028710	1028683	429	282	98	122
XII	1064273	1065458	Interval_898	5	4	TRUE	TRUE	TRUE	TRUE	9.45801	17.0494	4.85893;5.97155	10.5817	16.2906	31.8133	6.98152;7.79469	15.7749	19.9492	35.7159	9.46643;10.4027	19.7655	1064346	1064512	1064544;1065152	1064273	1065458	1065430	1064949;1065430	1065430	812	646	353;156	1014
